month,division,line,day_type,category,count
2019-09,A DIVISION,6,1,Track,1
2019-09,A DIVISION,6,2,Persons on Trackbed/Police/Medical,1
2019-09,B DIVISION,A,1,Persons on Trackbed/Police/Medical,2
2019-09,B DIVISION,A,1,Signals,2
2019-09,B DIVISION,C,1,Signals,1
2019-09,B DIVISION,C,2,Subway Car,1
2019-09,B DIVISION,D,1,Persons on Trackbed/Police/Medical,1
2019-09,B DIVISION,D,1,Subway Car,1
2019-09,B DIVISION,E,1,Signals,1
2019-09,B DIVISION,E,2,Signals,1
2019-09,B DIVISION,F,1,Signals,1
2019-09,B DIVISION,L,1,Stations and Structure,3
2019-09,B DIVISION,M,1,Signals,1
2019-09,B DIVISION,N,1,Persons on Trackbed/Police/Medical,1
2019-09,B DIVISION,Q,1,Signals,1
2019-09,B DIVISION,R,1,Other,1
2019-09,B DIVISION,R,1,Persons on Trackbed/Police/Medical,1
2019-09,Systemwide,Systemwide,1,Other,3
2019-09,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,11
2019-09,Systemwide,Systemwide,1,Signals,11
2019-09,Systemwide,Systemwide,1,Stations and Structure,3
2019-09,Systemwide,Systemwide,1,Subway Car,3
2019-09,Systemwide,Systemwide,1,Track,1
2019-09,Systemwide,Systemwide,2,Other,1
2019-09,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,1
2019-09,Systemwide,Systemwide,2,Signals,1
2019-09,Systemwide,Systemwide,2,Subway Car,1
2019-10,A DIVISION,1,1,Signals,1
2019-10,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
2019-10,A DIVISION,4,1,Persons on Trackbed/Police/Medical,1
2019-10,A DIVISION,4,1,Signals,3
2019-10,A DIVISION,4,1,Subway Car,1
2019-10,A DIVISION,5,1,Persons on Trackbed/Police/Medical,1
2019-10,A DIVISION,5,1,Signals,1
2019-10,A DIVISION,5,1,Track,1
2019-10,A DIVISION,6,1,Signals,2
2019-10,A DIVISION,6,1,Subway Car,1
2019-10,A DIVISION,7,1,Persons on Trackbed/Police/Medical,1
2019-10,A DIVISION,7,1,Signals,4
2019-10,A DIVISION,7,1,Stations and Structure,1
2019-10,A DIVISION,7,1,Track,2
2019-10,B DIVISION,A,1,Signals,2
2019-10,B DIVISION,B,1,Other,2
2019-10,B DIVISION,B,1,Subway Car,1
2019-10,B DIVISION,C,1,Other,1
2019-10,B DIVISION,C,1,Persons on Trackbed/Police/Medical,1
2019-10,B DIVISION,C,1,Subway Car,1
2019-10,B DIVISION,D,1,Signals,1
2019-10,B DIVISION,F,1,Signals,2
2019-10,B DIVISION,F,1,Stations and Structure,1
2019-10,B DIVISION,F,1,Track,1
2019-10,B DIVISION,JZ,1,Persons on Trackbed/Police/Medical,1
2019-10,B DIVISION,M,1,Track,2
2019-10,B DIVISION,M,2,Persons on Trackbed/Police/Medical,1
2019-10,B DIVISION,N,1,Stations and Structure,1
2019-10,B DIVISION,N,1,Track,2
2019-10,B DIVISION,Q,1,Stations and Structure,1
2019-10,Systemwide,Systemwide,1,Other,3
2019-10,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,6
2019-10,Systemwide,Systemwide,1,Signals,16
2019-10,Systemwide,Systemwide,1,Stations and Structure,4
2019-10,Systemwide,Systemwide,1,Subway Car,4
2019-10,Systemwide,Systemwide,1,Track,8
2019-10,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,1
2019-11,A DIVISION,1,1,Signals,3
2019-11,A DIVISION,1,2,Persons on Trackbed/Police/Medical,1
2019-11,A DIVISION,2,1,Persons on Trackbed/Police/Medical,1
2019-11,A DIVISION,2,2,Other,1
2019-11,A DIVISION,2,2,Persons on Trackbed/Police/Medical,1
2019-11,A DIVISION,3,1,Persons on Trackbed/Police/Medical,1
2019-11,A DIVISION,3,2,Persons on Trackbed/Police/Medical,1
2019-11,A DIVISION,4,1,Persons on Trackbed/Police/Medical,2
2019-11,A DIVISION,4,1,Signals,2
2019-11,A DIVISION,5,2,Signals,1
2019-11,A DIVISION,6,1,Persons on Trackbed/Police/Medical,2
2019-11,A DIVISION,6,1,Signals,2
2019-11,A DIVISION,6,1,Track,1
2019-11,A DIVISION,S 42nd,1,Other,1
2019-11,B DIVISION,A,1,Signals,1
2019-11,B DIVISION,A,1,Track,1
2019-11,B DIVISION,B,1,Signals,2
2019-11,B DIVISION,B,1,Track,1
2019-11,B DIVISION,E,1,Persons on Trackbed/Police/Medical,1
2019-11,B DIVISION,E,1,Signals,3
2019-11,B DIVISION,M,1,Subway Car,1
2019-11,B DIVISION,M,1,Track,1
2019-11,B DIVISION,N,1,Signals,1
2019-11,B DIVISION,Q,1,Signals,1
2019-11,B DIVISION,Q,1,Track,1
2019-11,B DIVISION,R,1,Persons on Trackbed/Police/Medical,2
2019-11,B DIVISION,R,1,Signals,1
2019-11,Systemwide,Systemwide,1,Other,1
2019-11,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,9
2019-11,Systemwide,Systemwide,1,Signals,16
2019-11,Systemwide,Systemwide,1,Subway Car,1
2019-11,Systemwide,Systemwide,1,Track,5
2019-11,Systemwide,Systemwide,2,Other,1
2019-11,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,3
2019-11,Systemwide,Systemwide,2,Signals,1
2019-12,A DIVISION,1,1,Other,1
2019-12,A DIVISION,1,2,Persons on Trackbed/Police/Medical,1
2019-12,A DIVISION,2,1,Persons on Trackbed/Police/Medical,2
2019-12,A DIVISION,2,1,Signals,1
2019-12,A DIVISION,2,1,Track,3
2019-12,A DIVISION,3,1,Track,1
2019-12,A DIVISION,4,1,Persons on Trackbed/Police/Medical,1
2019-12,A DIVISION,4,1,Stations and Structure,1
2019-12,A DIVISION,5,1,Signals,1
2019-12,A DIVISION,6,1,Persons on Trackbed/Police/Medical,1
2019-12,A DIVISION,6,1,Signals,1
2019-12,A DIVISION,7,1,Persons on Trackbed/Police/Medical,1
2019-12,A DIVISION,7,1,Signals,4
2019-12,A DIVISION,7,1,Track,1
2019-12,B DIVISION,A,1,Subway Car,1
2019-12,B DIVISION,D,1,Other,1
2019-12,B DIVISION,D,1,Subway Car,1
2019-12,B DIVISION,D,1,Track,1
2019-12,B DIVISION,D,2,Other,1
2019-12,B DIVISION,E,1,Persons on Trackbed/Police/Medical,2
2019-12,B DIVISION,E,1,Signals,2
2019-12,B DIVISION,F,1,Signals,3
2019-12,B DIVISION,F,1,Subway Car,1
2019-12,B DIVISION,JZ,1,Other,4
2019-12,B DIVISION,M,1,Other,2
2019-12,B DIVISION,M,1,Persons on Trackbed/Police/Medical,2
2019-12,B DIVISION,M,1,Stations and Structure,1
2019-12,B DIVISION,N,1,Track,2
2019-12,B DIVISION,Q,1,Other,2
2019-12,B DIVISION,Q,1,Signals,1
2019-12,B DIVISION,Q,2,Other,1
2019-12,B DIVISION,Q,2,Signals,1
2019-12,B DIVISION,R,1,Persons on Trackbed/Police/Medical,1
2019-12,B DIVISION,R,1,Signals,1
2019-12,B DIVISION,R,1,Track,1
2019-12,Systemwide,Systemwide,1,Other,10
2019-12,Systemwide,Systemwide,1,Persons on Trackbed/Police/Medical,10
2019-12,Systemwide,Systemwide,1,Signals,14
2019-12,Systemwide,Systemwide,1,Stations and Structure,2
2019-12,Systemwide,Systemwide,1,Subway Car,3
2019-12,Systemwide,Systemwide,1,Track,9
2019-12,Systemwide,Systemwide,2,Other,2
2019-12,Systemwide,Systemwide,2,Persons on Trackbed/Police/Medical,1
2019-12,Systemwide,Systemwide,2,Signals,1
